YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/04/08	13:35:49.000000	0.008746	94.442	0.006847	91.017	0.005770	93.622	0.009760	90.952	0.011730
2015/04/08	13:35:50.000000	0.008725	94.440	0.006849	91.018	0.005770	93.622	0.009750	90.954	0.011723
2015/04/08	13:35:51.000000	0.008706	94.440	0.006851	91.020	0.005770	93.621	0.009755	90.954	0.011735
2015/04/08	13:35:52.000000	0.008709	94.438	0.006853	91.020	0.005769	93.621	0.009754	90.956	0.011739
2015/04/08	13:35:53.000000	0.008752	94.437	0.006862	91.021	0.005769	93.621	0.009747	90.956	0.011736
2015/04/08	13:35:54.000000	0.008769	94.437	0.006854	91.023	0.005769	93.622	0.009759	90.956	0.011733
2015/04/08	13:35:55.000000	0.008706	94.435	0.006850	91.023	0.005771	93.622	0.009772	90.957	0.011740
2015/04/08	13:35:56.000000	0.008722	94.433	0.006841	91.024	0.005767	93.620	0.009757	90.957	0.011734
2015/04/08	13:35:57.000000	0.008728	94.433	0.006851	91.024	0.005770	93.620	0.009747	90.957	0.011732
2015/04/08	13:35:58.000000	0.008727	94.432	0.006847	91.025	0.005768	93.620	0.009770	90.959	0.011741
2015/04/08	13:35:59.000000	0.008701	94.432	0.006847	91.026	0.005767	93.619	0.009782	90.959	0.011745
2015/04/08	13:36:00.000000	0.008727	94.430	0.006848	91.026	0.005769	93.617	0.009750	90.959	0.011749
2015/04/08	13:36:01.000000	0.008730	94.428	0.006852	91.028	0.005767	93.617	0.009761	90.959	0.011750
2015/04/08	13:36:02.000000	0.008725	94.428	0.006845	91.029	0.005769	93.617	0.009782	90.959	0.011749
2015/04/08	13:36:03.000000	0.008709	94.426	0.006843	91.029	0.005768	93.617	0.009791	90.958	0.011743
2015/04/08	13:36:04.000000	0.008734	94.425	0.006840	91.030	0.005770	93.614	0.009792	90.958	0.011735
2015/04/08	13:36:05.000000	0.008730	94.425	0.006841	91.030	0.005770	93.611	0.009797	90.959	0.011740
2015/04/08	13:36:06.000000	0.008741	94.424	0.006838	91.031	0.005767	93.611	0.009807	90.960	0.011750
2015/04/08	13:36:07.000000	0.008714	94.424	0.006838	91.033	0.005767	93.606	0.009807	90.960	0.011750
2015/04/08	13:36:08.000000	0.008743	94.422	0.006836	91.033	0.005768	93.601	0.009818	90.960	0.011756
2015/04/08	13:36:09.000000	0.008712	94.420	0.006835	91.034	0.005768	93.601	0.009815	90.960	0.011750
2015/04/08	13:36:10.000000	0.008730	94.420	0.006843	91.036	0.005769	93.596	0.009803	90.960	0.011747
2015/04/08	13:36:11.000000	0.008713	94.418	0.006845	91.036	0.005768	93.596	0.009802	90.959	0.011746
2015/04/08	13:36:12.000000	0.008742	94.417	0.006846	91.037	0.005766	93.592	0.009818	90.959	0.011751
2015/04/08	13:36:13.000000	0.008712	94.417	0.006842	91.037	0.005767	93.587	0.009821	90.959	0.011753
2015/04/08	13:36:14.000000	0.008708	94.415	0.006844	91.038	0.005766	93.587	0.009811	90.959	0.011752
2015/04/08	13:36:15.000000	0.008738	94.415	0.006849	91.039	0.005767	93.581	0.009783	90.959	0.011757
2015/04/08	13:36:16.000000	0.008742	94.413	0.006844	91.039	0.005764	93.579	0.009794	90.959	0.011746
2015/04/08	13:36:17.000000	0.008734	94.412	0.006842	91.040	0.005769	93.579	0.009793	90.959	0.011732
2015/04/08	13:36:18.000000	0.008732	94.412	0.006837	91.042	0.005768	93.576	0.009800	90.959	0.011737
2015/04/08	13:36:19.000000	0.008722	94.410	0.006838	91.042	0.005767	93.576	0.009804	90.961	0.011748
2015/04/08	13:36:20.000000	0.008719	94.408	0.006837	91.043	0.005766	93.572	0.009795	90.961	0.011749
2015/04/08	13:36:21.000000	0.008713	94.408	0.006835	91.043	0.005767	93.568	0.009800	90.961	0.011743
2015/04/08	13:36:22.000000	0.008747	94.406	0.006836	91.044	0.005766	93.568	0.009810	90.962	0.011733
2015/04/08	13:36:23.000000	0.008730	94.406	0.006840	91.045	0.005769	93.564	0.009781	90.962	0.011740
2015/04/08	13:36:24.000000	0.008755	94.405	0.006848	91.045	0.005771	93.562	0.009784	90.963	0.011740
2015/04/08	13:36:25.000000	0.008738	94.403	0.006843	91.046	0.005771	93.562	0.009810	90.963	0.011742
2015/04/08	13:36:26.000000	0.008717	94.403	0.006849	91.048	0.005769	93.558	0.009778	90.964	0.011753
2015/04/08	13:36:27.000000	0.008722	94.402	0.006853	91.048	0.005770	93.558	0.009783	90.965	0.011754
2015/04/08	13:36:28.000000	0.008716	94.400	0.006842	91.049	0.005768	93.557	0.009795	90.965	0.011758
2015/04/08	13:36:29.000000	0.008732	94.400	0.006832	91.049	0.005767	93.554	0.009793	90.965	0.011756
2015/04/08	13:36:30.000000	0.008720	94.397	0.006834	91.050	0.005766	93.554	0.009781	90.965	0.011761
2015/04/08	13:36:31.000000	0.008714	94.397	0.006838	91.051	0.005767	93.552	0.009787	90.965	0.011757
2015/04/08	13:36:32.000000	0.008729	94.396	0.006834	91.051	0.005767	93.550	0.009791	90.966	0.011759
2015/04/08	13:36:33.000000	0.008720	94.394	0.006837	91.052	0.005767	93.550	0.009753	90.966	0.011765
2015/04/08	13:36:34.000000	0.008688	94.394	0.006846	91.054	0.005769	93.549	0.009751	90.966	0.011765
2015/04/08	13:36:35.000000	0.008760	94.393	0.006849	91.054	0.005769	93.549	0.009754	90.965	0.011767
2015/04/08	13:36:36.000000	0.008708	94.391	0.006849	91.054	0.005770	93.550	0.009772	90.965	0.011752
2015/04/08	13:36:37.000000	0.008702	94.391	0.006839	91.054	0.005770	93.550	0.009772	90.965	0.011752
2015/04/08	13:36:38.000000	0.008719	94.389	0.006845	91.056	0.005770	93.550	0.009776	90.965	0.011759
2015/04/08	13:36:39.000000	0.008718	94.389	0.006842	91.057	0.005770	93.549	0.009779	90.965	0.011759
2015/04/08	13:36:40.000000	0.008723	94.387	0.006842	91.057	0.005768	93.548	0.009769	90.963	0.011759
2015/04/08	13:36:41.000000	0.008709	94.386	0.006841	91.058	0.005766	93.548	0.009776	90.963	0.011752
2015/04/08	13:36:42.000000	0.008713	94.386	0.006837	91.059	0.005767	93.547	0.009782	90.963	0.011744
2015/04/08	13:36:43.000000	0.008718	94.384	0.006830	91.059	0.005766	93.547	0.009786	90.963	0.011747
2015/04/08	13:36:44.000000	0.008731	94.382	0.006840	91.060	0.005766	93.545	0.009775	90.963	0.011749
2015/04/08	13:36:45.000000	0.008679	94.382	0.006845	91.060	0.005766	93.545	0.009753	90.962	0.011749
2015/04/08	13:36:46.000000	0.008731	94.380	0.006846	91.061	0.005768	93.545	0.009745	90.962	0.011739
2015/04/08	13:36:47.000000	0.008717	94.380	0.006839	91.062	0.005767	93.547	0.009764	90.962	0.011724
2015/04/08	13:36:48.000000	0.008703	94.378	0.006835	91.062	0.005768	93.547	0.009776	90.962	0.011733
2015/04/08	13:36:49.000000	0.008722	94.376	0.006830	91.064	0.005767	93.547	0.009799	90.962	0.011733
2015/04/08	13:36:50.000000	0.008712	94.376	0.006832	91.064	0.005769	93.544	0.009807	90.963	0.011740
2015/04/08	13:36:51.000000	0.008703	94.375	0.006830	91.064	0.005771	93.544	0.009815	90.963	0.011744
2015/04/08	13:36:52.000000	0.008717	94.373	0.006829	91.066	0.005768	93.540	0.009825	90.963	0.011740
2015/04/08	13:36:53.000000	0.008728	94.373	0.006830	91.066	0.005767	93.535	0.009800	90.963	0.011744
2015/04/08	13:36:54.000000	0.008728	94.371	0.006840	91.067	0.005766	93.535	0.009791	90.962	0.011748
2015/04/08	13:36:55.000000	0.008730	94.371	0.006841	91.067	0.005765	93.533	0.009784	90.962	0.011745
2015/04/08	13:36:56.000000	0.008696	94.369	0.006843	91.067	0.005765	93.532	0.009777	90.961	0.011744
2015/04/08	13:36:57.000000	0.008714	94.367	0.006854	91.068	0.005765	93.532	0.009774	90.961	0.011739
2015/04/08	13:36:58.000000	0.008720	94.367	0.006848	91.069	0.005765	93.532	0.009781	90.961	0.011741
2015/04/08	13:36:59.000000	0.008708	94.365	0.006842	91.069	0.005764	93.532	0.009783	90.960	0.011736
2015/04/08	13:37:00.000000	0.008721	94.364	0.006838	91.070	0.005763	93.531	0.009791	90.960	0.011726
2015/04/08	13:37:01.000000	0.008719	94.364	0.006833	91.070	0.005763	93.528	0.009804	90.960	0.011729
2015/04/08	13:37:02.000000	0.008715	94.362	0.006829	91.071	0.005767	93.528	0.009820	90.961	0.011730
2015/04/08	13:37:03.000000	0.008741	94.362	0.006828	91.072	0.005762	93.524	0.009813	90.961	0.011734
2015/04/08	13:37:04.000000	0.008735	94.359	0.006830	91.072	0.005763	93.520	0.009801	90.961	0.011741
2015/04/08	13:37:05.000000	0.008703	94.359	0.006835	91.072	0.005765	93.520	0.009771	90.961	0.011739
2015/04/08	13:37:06.000000	0.008714	94.359	0.006843	91.073	0.005764	93.520	0.009790	90.960	0.011736
2015/04/08	13:37:07.000000	0.008721	94.356	0.006839	91.073	0.005764	93.520	0.009807	90.960	0.011730
2015/04/08	13:37:08.000000	0.008703	94.355	0.006835	91.074	0.005765	93.518	0.009808	90.960	0.011734
2015/04/08	13:37:09.000000	0.008715	94.355	0.006831	91.074	0.005766	93.516	0.009805	90.960	0.011738
2015/04/08	13:37:10.000000	0.008711	94.353	0.006826	91.075	0.005766	93.516	0.009825	90.959	0.011739
2015/04/08	13:37:11.000000	0.008698	94.353	0.006822	91.076	0.005763	93.512	0.009827	90.959	0.011740
2015/04/08	13:37:12.000000	0.008699	94.351	0.006825	91.076	0.005761	93.507	0.009820	90.958	0.011737
2015/04/08	13:37:13.000000	0.008687	94.349	0.006827	91.077	0.005761	93.507	0.009828	90.958	0.011729
2015/04/08	13:37:14.000000	0.008706	94.349	0.006827	91.078	0.005761	93.502	0.009821	90.958	0.011731
2015/04/08	13:37:15.000000	0.008713	94.347	0.006830	91.078	0.005757	93.502	0.009823	90.957	0.011734
2015/04/08	13:37:16.000000	0.008702	94.345	0.006832	91.079	0.005763	93.497	0.009815	90.957	0.011731
2015/04/08	13:37:17.000000	0.008695	94.345	0.006828	91.079	0.005760	93.494	0.009820	90.957	0.011731
2015/04/08	13:37:18.000000	0.008711	94.344	0.006834	91.079	0.005761	93.494	0.009785	90.958	0.011726
2015/04/08	13:37:19.000000	0.008722	94.344	0.006842	91.080	0.005762	93.491	0.009783	90.958	0.011726
2015/04/08	13:37:20.000000	0.008726	94.341	0.006834	91.080	0.005760	93.491	0.009790	90.957	0.011710
2015/04/08	13:37:21.000000	0.008715	94.340	0.006840	91.081	0.005763	93.491	0.009788	90.957	0.011703
2015/04/08	13:37:22.000000	0.008722	94.340	0.006833	91.081	0.005763	93.490	0.009784	90.959	0.011716
2015/04/08	13:37:23.000000	0.008703	94.338	0.006826	91.081	0.005762	93.490	0.009797	90.960	0.011719
2015/04/08	13:37:24.000000	0.008714	94.336	0.006827	91.082	0.005764	93.487	0.009811	90.960	0.011725
2015/04/08	13:37:25.000000	0.008695	94.336	0.006825	91.082	0.005765	93.484	0.009811	90.961	0.011732
2015/04/08	13:37:26.000000	0.008716	94.334	0.006824	91.082	0.005764	93.484	0.009811	90.961	0.011725
2015/04/08	13:37:27.000000	0.008698	94.334	0.006813	91.083	0.005765	93.480	0.009820	90.961	0.011734
2015/04/08	13:37:28.000000	0.008708	94.332	0.006823	91.083	0.005764	93.475	0.009803	90.961	0.011741
2015/04/08	13:37:29.000000	0.008701	94.331	0.006837	91.084	0.005765	93.475	0.009765	90.961	0.011730
2015/04/08	13:37:30.000000	0.008689	94.331	0.006852	91.084	0.005765	93.475	0.009748	90.961	0.011737
2015/04/08	13:37:31.000000	0.008717	94.329	0.006850	91.084	0.005765	93.475	0.009756	90.961	0.011742
2015/04/08	13:37:32.000000	0.008705	94.327	0.006855	91.086	0.005765	93.479	0.009754	90.961	0.011738
2015/04/08	13:37:33.000000	0.008718	94.327	0.006847	91.086	0.005764	93.481	0.009778	90.960	0.011739
2015/04/08	13:37:34.000000	0.008701	94.325	0.006839	91.086	0.005763	93.481	0.009774	90.960	0.011740
2015/04/08	13:37:35.000000	0.008700	94.325	0.006834	91.087	0.005762	93.481	0.009782	90.960	0.011742
2015/04/08	13:37:36.000000	0.008707	94.323	0.006824	91.087	0.005760	93.480	0.009785	90.959	0.011744
2015/04/08	13:37:37.000000	0.008706	94.321	0.006826	91.087	0.005761	93.480	0.009779	90.959	0.011742
2015/04/08	13:37:38.000000	0.008720	94.321	0.006835	91.088	0.005762	93.481	0.009779	90.959	0.011745
2015/04/08	13:37:39.000000	0.008722	94.319	0.006834	91.088	0.005760	93.481	0.009788	90.958	0.011747
2015/04/08	13:37:40.000000	0.008716	94.318	0.006827	91.088	0.005761	93.480	0.009793	90.958	0.011747
2015/04/08	13:37:41.000000	0.008703	94.318	0.006828	91.088	0.005764	93.479	0.009797	90.958	0.011749
2015/04/08	13:37:42.000000	0.008701	94.316	0.006824	91.089	0.005759	93.479	0.009813	90.957	0.011751
2015/04/08	13:37:43.000000	0.008691	94.316	0.006832	91.090	0.005763	93.476	0.009806	90.957	0.011746
2015/04/08	13:37:44.000000	0.008684	94.314	0.006836	91.090	0.005761	93.473	0.009806	90.955	0.011746
2015/04/08	13:37:45.000000	0.008696	94.312	0.006834	91.090	0.005759	93.473	0.009804	90.955	0.011746
2015/04/08	13:37:46.000000	0.008706	94.312	0.006835	91.091	0.005762	93.471	0.009820	90.954	0.011747
2015/04/08	13:37:47.000000	0.008711	94.310	0.006832	91.091	0.005762	93.471	0.009818	90.953	0.011741
2015/04/08	13:37:48.000000	0.008692	94.309	0.006826	91.091	0.005763	93.469	0.009817	90.953	0.011741
2015/04/08	13:37:49.000000	0.008689	94.309	0.006827	91.091	0.005763	93.465	0.009814	90.953	0.011742
2015/04/08	13:37:50.000000	0.008711	94.307	0.006830	91.092	0.005762	93.465	0.009819	90.952	0.011739
2015/04/08	13:37:51.000000	0.008707	94.307	0.006830	91.092	0.005760	93.462	0.009819	90.952	0.011735
2015/04/08	13:37:52.000000	0.008704	94.305	0.006829	91.092	0.005761	93.459	0.009814	90.951	0.011736
2015/04/08	13:37:53.000000	0.008694	94.303	0.006823	91.093	0.005759	93.459	0.009813	90.951	0.011734
2015/04/08	13:37:54.000000	0.008703	94.303	0.006824	91.093	0.005760	93.455	0.009828	90.951	0.011738
2015/04/08	13:37:55.000000	0.008668	94.301	0.006830	91.093	0.005762	93.455	0.009822	90.951	0.011731
2015/04/08	13:37:56.000000	0.008703	94.300	0.006838	91.093	0.005763	93.452	0.009832	90.951	0.011732
2015/04/08	13:37:57.000000	0.008697	94.300	0.006829	91.093	0.005762	93.448	0.009830	90.950	0.011735
2015/04/08	13:37:58.000000	0.008685	94.298	0.006823	91.094	0.005763	93.448	0.009827	90.949	0.011734
2015/04/08	13:37:59.000000	0.008692	94.298	0.006821	91.095	0.005761	93.445	0.009831	90.949	0.011729
2015/04/08	13:38:00.000000	0.008700	94.297	0.006824	91.095	0.005761	93.441	0.009835	90.949	0.011736
2015/04/08	13:38:01.000000	0.008704	94.295	0.006823	91.095	0.005761	93.441	0.009823	90.949	0.011734
2015/04/08	13:38:02.000000	0.008684	94.295	0.006829	91.095	0.005762	93.437	0.009825	90.948	0.011733
2015/04/08	13:38:03.000000	0.008690	94.293	0.006825	91.095	0.005763	93.437	0.009832	90.948	0.011732
2015/04/08	13:38:04.000000	0.008681	94.291	0.006827	91.096	0.005763	93.433	0.009827	90.948	0.011731
2015/04/08	13:38:05.000000	0.008691	94.291	0.006837	91.096	0.005765	93.430	0.009813	90.947	0.011732
2015/04/08	13:38:06.000000	0.008687	94.289	0.006837	91.096	0.005768	93.430	0.009814	90.946	0.011732
2015/04/08	13:38:07.000000	0.008716	94.289	0.006832	91.096	0.005768	93.428	0.009817	90.946	0.011730
2015/04/08	13:38:08.000000	0.008687	94.288	0.006823	91.096	0.005765	93.425	0.009832	90.946	0.011733
2015/04/08	13:38:09.000000	0.008698	94.286	0.006821	91.097	0.005764	93.425	0.009833	90.946	0.011737
2015/04/08	13:38:10.000000	0.008700	94.286	0.006823	91.097	0.005764	93.420	0.009832	90.945	0.011740
2015/04/08	13:38:11.000000	0.008709	94.284	0.006825	91.097	0.005764	93.420	0.009824	90.944	0.011740
2015/04/08	13:38:12.000000	0.008677	94.282	0.006827	91.098	0.005763	93.416	0.009805	90.944	0.011733
2015/04/08	13:38:13.000000	0.008695	94.282	0.006831	91.098	0.005761	93.414	0.009804	90.943	0.011729
2015/04/08	13:38:14.000000	0.008717	94.280	0.006830	91.098	0.005762	93.414	0.009806	90.942	0.011731
2015/04/08	13:38:15.000000	0.008677	94.280	0.006832	91.098	0.005763	93.412	0.009810	90.942	0.011729
2015/04/08	13:38:16.000000	0.008652	94.279	0.006828	91.098	0.005766	93.409	0.009815	90.942	0.011732
2015/04/08	13:38:17.000000	0.008670	94.277	0.006830	91.098	0.005765	93.409	0.009813	90.942	0.011731
2015/04/08	13:38:18.000000	0.008697	94.277	0.006828	91.098	0.005764	93.407	0.009822	90.941	0.011725
2015/04/08	13:38:19.000000	0.008677	94.275	0.006831	91.098	0.005764	93.407	0.009816	90.940	0.011726
2015/04/08	13:38:20.000000	0.008697	94.273	0.006836	91.099	0.005764	93.405	0.009812	90.940	0.011725
2015/04/08	13:38:21.000000	0.008687	94.273	0.006832	91.099	0.005764	93.402	0.009810	90.940	0.011728
