YYYY/MM/DD	HH:mm:ss	Type	Level	Origin	Message
2015/03/28	11:59:04.973553	Information	452586908	DMS.DMS_Frontend.ADAN1	[Online-Display - Start] Started successfully
2015/03/28	11:59:04.973557	Information	1916564851	DMS.DMS_Frontend.ADAN1	[Filedump-Storage - Start] Started successfully
2015/03/28	11:59:04.974224	Information	857351104	DMS.DMS_Frontend.ADAN1	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:04.974981	Error	2066695828	DMS.DMS_Frontend.ADAN1	[ValuePool - Configuration Failed] [../src/Configurator.cpp begin() 50]: Can't begin configuration: 1000-6 | [ValuePool: SvcAdmConfigBegin 22912]: Configuration already in progress
2015/03/28	11:59:04.978658	Information	2043744590	DMS.DMS_Frontend.ADAN1	[DataLogger - Connection Established] localhost:5432
2015/03/28	11:59:04.985683	Information	567668653	DMS.DMS_Frontend.ADAN1	[Subsystem - Connection Established] client-mode 192.168.75.11:30000
2015/03/28	11:59:05.400070	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:05.901095	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:06.402134	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:06.903137	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:07.404170	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:07.905185	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:08.406216	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:08.907247	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:09.408672	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:09.409975	Information	1229466086	DMS.DMS_Frontend.ADAR1	[Main - Start] Started successfully [ADAR1]
2015/03/28	11:59:09.410019	Information	1657713527	DMS.DMS_Frontend.ADAR1	[Main - Debugging] On [/data/DMS_ArchiveSet/System/DMS/current/config/Logging/log4cpp.ADAR1.properties]
2015/03/28	11:59:10.088584	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:10.416734	Information	857351104	DMS.DMS_Frontend.ADAC1	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:10.476145	Information	857351104	DMS.DMS_Frontend.ADAN1	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:10.477287	Error	2066695828	DMS.DMS_Frontend.ADAN1	[ValuePool - Configuration Failed] [../src/Configurator.cpp begin() 50]: Can't begin configuration: 1000-6 | [ValuePool: SvcAdmConfigBegin 22912]: Configuration already in progress
2015/03/28	11:59:10.589911	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:10.813773	Information	1964552444	DMS.DMS_Frontend.ADAR1	[Configuration - Loaded] 
2015/03/28	11:59:10.815998	Information	416757256	DMS.DMS_Frontend.ADAR1	[Database-Storage - Start] Started successfully
2015/03/28	11:59:10.816100	Information	1916564851	DMS.DMS_Frontend.ADAR1	[Filedump-Storage - Start] Started successfully
2015/03/28	11:59:10.816149	Information	452586908	DMS.DMS_Frontend.ADAR1	[Online-Display - Start] Started successfully
2015/03/28	11:59:10.817171	Information	857351104	DMS.DMS_Frontend.ADAR1	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:10.821283	Information	2043744590	DMS.DMS_Frontend.ADAR1	[DataLogger - Connection Established] localhost:5432
2015/03/28	11:59:10.828605	Information	567668653	DMS.DMS_Frontend.ADAR1	[Subsystem - Connection Established] client-mode 192.168.75.12:30000
2015/03/28	11:59:11.090970	Information	857351104	DMS.DMS_ExternalDeviceMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:11.180829	Information	291977682	DMS.DMS_ExternalDeviceMonitor	[Main - Init] Found 16 external devices and defined 176 channels.
2015/03/28	11:59:15.217963	Information	1229466086	DMS.DMS_ChannelDump	[Main - Start] Started successfully
2015/03/28	11:59:15.218015	Information	1657713527	DMS.DMS_ChannelDump	[Main - Debugging] On [/data/DMS_ArchiveSet/System/DMS/current/config/Logging/log4cpp.ChannelDump.properties]
2015/03/28	11:59:15.977714	Information	857351104	DMS.DMS_Frontend.ADAN1	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:16.088135	Warning	0	ValuePool	VP_dms1 Prod.: DMS_Frontend at dms1 with IP 192.168.75.50 port 46240: At least one sample discarded for "Setra239R_4.DP_raw"
2015/03/28	11:59:16.089354	Warning	0	ValuePool	VP_dms1 Prod.: DMS_Frontend at dms1 with IP 192.168.75.50 port 46240: At least one sample discarded for "Setra278_3.SPF_raw"
2015/03/28	11:59:16.799198	Information	1229466086	DMS.DMS_SystemMonitor	[Main - Start] Started successfully
2015/03/28	11:59:16.799237	Information	1657713527	DMS.DMS_SystemMonitor	[Main - Debugging] On [/data/DMS_ArchiveSet/System/DMS/current/config/Logging/log4cpp.SystemMonitor.properties]
2015/03/28	11:59:16.799825	Information	1964552444	DMS.DMS_SystemMonitor	[Configuration - Loaded] 31 components will be monitored
2015/03/28	11:59:40.237556	Information	857351104	DMS.DMS_ChannelDump	[ValuePool - Connection Established] localhost:13000
2015/03/28	11:59:40.548945	Information	2043744590	DMS.DMS_ChannelDump	[DataLogger - Connection Established] localhost:5432
2015/03/28	11:59:40.653540	Information	291977682	DMS.DMS_ChannelDump	[Main - Init]  Found 721 channels to dump in database.
2015/03/28	11:59:51.826425	Information	857351104	DMS.DMS_SystemMonitor	[ValuePool - Connection Established] Host: localhost, Port: 13000
2015/03/28	11:59:51.833340	Information	291977682	DMS.DMS_SystemMonitor	[Main - Init] 31 channels to monitor
2015/03/28	11:59:51.934631	Information	1688366475	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS5] CurrentState = 000001001: Error
