YYYY/MM/DD	HH:mm:ss	Type	Level	Origin	Message
2015/04/13	16:37:45.913547	Error	1416129901	DMS.DMS_SystemMonitor.Channels	[Main - Timeout KT19 serial] OldState = 100000000: Timed out
2015/04/13	16:37:45.913580	Error	696670766	DMS.DMS_SystemMonitor.Channels	[Main - Timeout ADC] OldState = 100000000: Timed out
2015/04/13	16:37:45.913760	Information	835148916	DMS.DMS_SystemMonitor.Channels	[Main - StateChange] DMS_SystemMonitor OldState = 000000000, New State = 100110001
2015/04/13	16:37:46.914541	Error	1416129901	DMS.DMS_SystemMonitor.Channels	[Main - Timeout KT19 serial] OldState = 100000000: Timed out
2015/04/13	16:37:46.914585	Error	696670766	DMS.DMS_SystemMonitor.Channels	[Main - Timeout ADC] OldState = 100000000: Timed out
2015/04/13	16:39:14.002769	Information	1416129901	DMS.DMS_SystemMonitor.Channels	[Main - Timeout KT19 serial] Reset [Number of occurrences = 88]
2015/04/13	16:39:40.031861	Information	1688366480	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS2] CurrentState = 000001001: Error
2015/04/13	16:39:40.032157	Information	835148916	DMS.DMS_SystemMonitor.Channels	[Main - StateChange] DMS_SystemMonitor OldState = 100110001, New State = 100111001
2015/04/13	16:39:41.032867	Information	1688366480	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS2] CurrentState = 000000000: OK
2015/04/13	16:39:41.032896	Information	1688366478	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS4] CurrentState = 000001001: Error
2015/04/13	16:39:41.032918	Information	1688366477	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS3] CurrentState = 000001001: Error
2015/04/13	16:39:41.032942	Information	1688366475	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS5] CurrentState = 000001001: Error
2015/04/13	16:39:42.033937	Information	1688366480	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS2] CurrentState = 000001001: Error
2015/04/13	16:39:42.033960	Information	1688366478	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS4] CurrentState = 000000000: OK
2015/04/13	16:39:42.033973	Information	1688366478	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS4] CurrentState = 000001001: Error
2015/04/13	16:39:42.033987	Information	1688366477	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS3] CurrentState = 000000000: OK
2015/04/13	16:39:42.034011	Information	1688366475	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS5] CurrentState = 000000000: OK
2015/04/13	16:39:42.034024	Information	1688366475	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS5] CurrentState = 000001001: Error
2015/04/13	16:39:42.034038	Information	1688366480	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS2] CurrentState = 000000000: OK
2015/04/13	16:39:42.034064	Information	1688366478	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS4] CurrentState = 000000000: OK
2015/04/13	16:39:42.034077	Information	1688366475	DMS.DMS_SystemMonitor.Channels	[Main - StateChange GPS5] CurrentState = 000000000: OK
2015/04/13	16:39:42.034334	Information	835148916	DMS.DMS_SystemMonitor.Channels	[Main - StateChange] DMS_SystemMonitor OldState = 100111001, New State = 100110001
2015/04/13	17:08:29.228742	Warning	0	ValuePool	VP_dms1 Cons.: DMS-OPERATOR1.BMET_P6 at DMS-OPERATOR1 with IP 192.168.75.52 port 1268: Discarded samples: 8
2015/04/13	17:08:32.949885	Warning	0	ValuePool	VP_dms1 Cons.: DMS-OPERATOR1.RAD at DMS-OPERATOR1 with IP 192.168.75.52 port 1296: Discarded samples: 5
2015/04/13	17:08:33.365739	Warning	0	ValuePool	VP_dms1 Cons.: DMS-OPERATOR1.BMET_P6 at DMS-OPERATOR1 with IP 192.168.75.52 port 1268: Discarded samples: 10
2015/04/13	17:08:45.876665	Warning	0	ValuePool	VP_dms1 Cons.: DMS-OPERATOR1.RAD at DMS-OPERATOR1 with IP 192.168.75.52 port 1296: Discarded samples: 71
2015/04/13	17:08:45.980793	Warning	0	ValuePool	VP_dms1 Cons.: DMS-OPERATOR1.XyGraphTemperature_P6 at DMS-OPERATOR1 with IP 192.168.75.52 port 1329: Discarded samples: 12
2015/04/13	20:45:45.949951	Error	1416129901	DMS.DMS_SystemMonitor.Channels	[Main - Timeout KT19 serial] OldState = 100000000: Timed out
2015/04/13	20:45:46.950924	Error	1416129901	DMS.DMS_SystemMonitor.Channels	[Main - Timeout KT19 serial] OldState = 100000000: Timed out
2015/04/13	20:57:38.692387	Error	697686998	DMS.DMS_SystemMonitor.Channels	[Main - Timeout INS] OldState = 100000000: Timed out
2015/04/13	20:57:39.693348	Error	697686998	DMS.DMS_SystemMonitor.Channels	[Main - Timeout INS] OldState = 100000000: Timed out
2015/04/13	20:57:46.706754	Information	697686998	DMS.DMS_SystemMonitor.Channels	[Main - Timeout INS] Reset [Number of occurrences = 8]
2015/04/13	20:59:05.922910	Information	269640418	DMS.DMS_SystemMonitor	[Main - Stop] Stopping
2015/04/13	20:59:11.917935	Information	269640418	DMS.DMS_ChannelDump	[Main - Stop] Stopped.
2015/04/13	20:59:13.289033	Information	269640418	DMS.DMS_Frontend.ADAR1	[Main - Stop]  terminates it's execution after 15728238ms
2015/04/13	20:59:13.291208	Information	1007834279	DMS.DMS_Frontend.ADAR1	[Filedump-Storage - Stop] Filedump-Storage terminates it's execution after 15728250ms
2015/04/13	20:59:13.294208	Information	1070460574	DMS.DMS_Frontend.ADAR1	[Online-Display - Stop] Online-Display terminates it's execution after 15728254ms
2015/04/13	20:59:13.312203	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 39168: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:13.316137	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 42966: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:13.316858	Error	104	ValuePool	VP_dms1 Prod.: DMS.DMS_Frontend.ADAR1 at dms1 with IP 192.168.75.50 port 56949: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
