YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/04/10	14:02:38.000000	0.007557	89.887	0.006052	87.923	0.005012	91.351	0.010324	87.883	0.012008
2015/04/10	14:02:39.000000	0.007558	89.890	0.006053	87.922	0.005011	91.351	0.010289	87.883	0.012007
2015/04/10	14:02:40.000000	0.007617	89.890	0.006055	87.922	0.005008	91.359	0.010287	87.883	0.012007
2015/04/10	14:02:41.000000	0.007555	89.892	0.006061	87.921	0.005007	91.359	0.010326	87.882	0.012008
2015/04/10	14:02:42.000000	0.007541	89.892	0.006076	87.921	0.005011	91.367	0.010340	87.882	0.012009
2015/04/10	14:02:43.000000	0.007611	89.894	0.006079	87.921	0.005011	91.369	0.010339	87.881	0.012003
2015/04/10	14:02:44.000000	0.007579	89.896	0.006082	87.920	0.005013	91.369	0.010336	87.881	0.012000
2015/04/10	14:02:45.000000	0.007581	89.896	0.006086	87.920	0.005012	91.370	0.010336	87.881	0.012000
2015/04/10	14:02:46.000000	0.007558	89.897	0.006087	87.920	0.005013	91.370	0.010332	87.881	0.012001
2015/04/10	14:02:47.000000	0.007579	89.900	0.006082	87.920	0.005014	91.370	0.010360	87.881	0.011996
2015/04/10	14:02:48.000000	0.007593	89.900	0.006079	87.920	0.005017	91.369	0.010376	87.880	0.011996
2015/04/10	14:02:49.000000	0.007582	89.902	0.006076	87.919	0.005012	91.369	0.010371	87.880	0.011993
2015/04/10	14:02:50.000000	0.007584	89.902	0.006076	87.919	0.005012	91.368	0.010378	87.880	0.011995
2015/04/10	14:02:51.000000	0.007606	89.904	0.006075	87.919	0.005013	91.365	0.010392	87.879	0.011996
2015/04/10	14:02:52.000000	0.007604	89.906	0.006074	87.919	0.005014	91.365	0.010412	87.879	0.011995
2015/04/10	14:02:53.000000	0.007582	89.906	0.006070	87.918	0.005016	91.360	0.010413	87.879	0.011993
2015/04/10	14:02:54.000000	0.007549	89.908	0.006072	87.918	0.005017	91.360	0.010418	87.879	0.011996
2015/04/10	14:02:55.000000	0.007590	89.910	0.006077	87.918	0.005016	91.355	0.010422	87.879	0.011994
2015/04/10	14:02:56.000000	0.007566	89.910	0.006090	87.918	0.005016	91.350	0.010350	87.879	0.011998
2015/04/10	14:02:57.000000	0.007598	89.912	0.006092	87.917	0.005018	91.350	0.010374	87.878	0.012000
2015/04/10	14:02:58.000000	0.007592	89.912	0.006091	87.917	0.005017	91.350	0.010383	87.878	0.012000
2015/04/10	14:02:59.000000	0.007565	89.914	0.006086	87.917	0.005017	91.350	0.010367	87.878	0.012000
2015/04/10	14:03:00.000000	0.007574	89.917	0.006084	87.917	0.005018	91.350	0.010358	87.878	0.012000
2015/04/10	14:03:01.000000	0.007554	89.917	0.006084	87.917	0.005017	91.351	0.010334	87.877	0.011999
2015/04/10	14:03:02.000000	0.007584	89.918	0.006077	87.917	0.005015	91.351	0.010321	87.876	0.011999
2015/04/10	14:03:03.000000	0.007565	89.921	0.006083	87.916	0.005018	91.356	0.010349	87.876	0.011998
2015/04/10	14:03:04.000000	0.007579	89.921	0.006083	87.916	0.005018	91.358	0.010325	87.876	0.011998
2015/04/10	14:03:05.000000	0.007576	89.922	0.006076	87.916	0.005016	91.358	0.010304	87.876	0.011997
2015/04/10	14:03:06.000000	0.007568	89.922	0.006073	87.916	0.005017	91.361	0.010273	87.876	0.011996
2015/04/10	14:03:07.000000	0.007571	89.924	0.006077	87.916	0.005015	91.370	0.010260	87.875	0.011996
2015/04/10	14:03:08.000000	0.007557	89.926	0.006073	87.915	0.005016	91.370	0.010265	87.875	0.011993
2015/04/10	14:03:09.000000	0.007593	89.926	0.006062	87.915	0.005016	91.380	0.010217	87.875	0.011996
2015/04/10	14:03:10.000000	0.007601	89.928	0.006059	87.915	0.005018	91.380	0.010157	87.874	0.011994
2015/04/10	14:03:11.000000	0.007603	89.930	0.006061	87.914	0.005018	91.399	0.010200	87.874	0.011990
2015/04/10	14:03:12.000000	0.007588	89.930	0.006059	87.914	0.005016	91.420	0.010198	87.874	0.011988
2015/04/10	14:03:13.000000	0.007551	89.932	0.006063	87.914	0.005015	91.420	0.010201	87.873	0.011990
2015/04/10	14:03:14.000000	0.007579	89.932	0.006066	87.914	0.005015	91.440	0.010241	87.873	0.011992
2015/04/10	14:03:15.000000	0.007574	89.934	0.006077	87.914	0.005015	91.455	0.010310	87.873	0.011993
2015/04/10	14:03:16.000000	0.007558	89.937	0.006082	87.913	0.005017	91.455	0.010356	87.873	0.011992
2015/04/10	14:03:17.000000	0.007556	89.937	0.006079	87.913	0.005017	91.458	0.010338	87.873	0.011990
2015/04/10	14:03:18.000000	0.007569	89.939	0.006083	87.913	0.005018	91.458	0.010318	87.873	0.011994
2015/04/10	14:03:19.000000	0.007530	89.941	0.006082	87.913	0.005019	91.461	0.010292	87.873	0.011999
2015/04/10	14:03:20.000000	0.007562	89.941	0.006084	87.913	0.005019	91.470	0.010290	87.872	0.011981
2015/04/10	14:03:21.000000	0.007590	89.943	0.006088	87.912	0.005023	91.470	0.010307	87.874	0.011980
2015/04/10	14:03:22.000000	0.007591	89.943	0.006091	87.912	0.005022	91.478	0.010324	87.874	0.011991
2015/04/10	14:03:23.000000	0.007569	89.946	0.006090	87.912	0.005022	91.481	0.010374	87.875	0.011998
2015/04/10	14:03:24.000000	0.007557	89.948	0.006092	87.912	0.005024	91.481	0.010378	87.875	0.012000
2015/04/10	14:03:25.000000	0.007586	89.948	0.006092	87.911	0.005023	91.479	0.010379	87.877	0.012004
2015/04/10	14:03:26.000000	0.007577	89.951	0.006094	87.911	0.005024	91.479	0.010393	87.877	0.012000
2015/04/10	14:03:27.000000	0.007585	89.953	0.006087	87.911	0.005024	91.475	0.010389	87.877	0.012001
2015/04/10	14:03:28.000000	0.007560	89.953	0.006074	87.911	0.005024	91.470	0.010385	87.877	0.012001
2015/04/10	14:03:29.000000	0.007590	89.956	0.006067	87.911	0.005023	91.470	0.010345	87.878	0.012004
2015/04/10	14:03:30.000000	0.007576	89.956	0.006069	87.911	0.005022	91.469	0.010331	87.878	0.012004
2015/04/10	14:03:31.000000	0.007571	89.959	0.006072	87.911	0.005023	91.474	0.010364	87.877	0.012007
2015/04/10	14:03:32.000000	0.007568	89.961	0.006076	87.910	0.005022	91.474	0.010408	87.877	0.012008
2015/04/10	14:03:33.000000	0.007565	89.961	0.006082	87.910	0.005017	91.472	0.010429	87.877	0.012008
2015/04/10	14:03:34.000000	0.007583	89.964	0.006077	87.910	0.005021	91.472	0.010430	87.876	0.012009
2015/04/10	14:03:35.000000	0.007587	89.967	0.006069	87.909	0.005021	91.466	0.010437	87.876	0.012007
2015/04/10	14:03:36.000000	0.007587	89.967	0.006073	87.909	0.005020	91.457	0.010439	87.875	0.012008
2015/04/10	14:03:37.000000	0.007577	89.970	0.006073	87.909	0.005021	91.457	0.010440	87.875	0.012004
2015/04/10	14:03:38.000000	0.007587	89.970	0.006075	87.909	0.005021	91.447	0.010406	87.875	0.012000
2015/04/10	14:03:39.000000	0.007542	89.972	0.006073	87.909	0.005022	91.443	0.010370	87.874	0.011997
2015/04/10	14:03:40.000000	0.007568	89.975	0.006084	87.909	0.005021	91.443	0.010383	87.874	0.011996
2015/04/10	14:03:41.000000	0.007600	89.975	0.006093	87.908	0.005020	91.442	0.010380	87.874	0.011993
2015/04/10	14:03:42.000000	0.007576	89.978	0.006093	87.908	0.005023	91.442	0.010386	87.873	0.011993
2015/04/10	14:03:43.000000	0.007566	89.981	0.006097	87.908	0.005023	91.438	0.010377	87.873	0.011994
2015/04/10	14:03:44.000000	0.007555	89.981	0.006100	87.908	0.005021	91.434	0.010347	87.872	0.011995
2015/04/10	14:03:45.000000	0.007572	89.983	0.006096	87.908	0.005023	91.434	0.010294	87.873	0.011999
2015/04/10	14:03:46.000000	0.007571	89.983	0.006095	87.908	0.005024	91.437	0.010252	87.873	0.012000
2015/04/10	14:03:47.000000	0.007541	89.986	0.006091	87.908	0.005024	91.448	0.010256	87.872	0.011999
2015/04/10	14:03:48.000000	0.007595	89.989	0.006095	87.907	0.005024	91.448	0.010310	87.872	0.011999
2015/04/10	14:03:49.000000	0.007541	89.989	0.006092	87.907	0.005022	91.455	0.010269	87.872	0.011998
2015/04/10	14:03:50.000000	0.007555	89.991	0.006088	87.907	0.005022	91.455	0.010205	87.872	0.011996
2015/04/10	14:03:51.000000	0.007541	89.994	0.006089	87.907	0.005022	91.469	0.010155	87.872	0.011997
2015/04/10	14:03:52.000000	0.007558	89.994	0.006090	87.907	0.005024	91.494	0.010188	87.871	0.011999
2015/04/10	14:03:53.000000	0.007543	89.997	0.006093	87.907	0.005026	91.494	0.010253	87.871	0.011999
2015/04/10	14:03:54.000000	0.007549	89.997	0.006093	87.906	0.005025	91.513	0.010295	87.871	0.011998
2015/04/10	14:03:55.000000	0.007579	89.999	0.006090	87.906	0.005025	91.524	0.010289	87.870	0.011995
2015/04/10	14:03:56.000000	0.007549	90.002	0.006097	87.906	0.005024	91.524	0.010274	87.870	0.011997
2015/04/10	14:03:57.000000	0.007601	90.002	0.006097	87.906	0.005024	91.535	0.010302	87.870	0.011998
2015/04/10	14:03:58.000000	0.007557	90.004	0.006087	87.906	0.005025	91.535	0.010296	87.870	0.011997
2015/04/10	14:03:59.000000	0.007564	90.007	0.006082	87.905	0.005025	91.542	0.010307	87.870	0.011997
2015/04/10	14:04:00.000000	0.007569	90.007	0.006085	87.905	0.005021	91.547	0.010310	87.869	0.011998
2015/04/10	14:04:01.000000	0.007544	90.009	0.006088	87.905	0.005020	91.547	0.010310	87.869	0.011998
2015/04/10	14:04:02.000000	0.007577	90.009	0.006092	87.905	0.005020	91.552	0.010327	87.869	0.011993
2015/04/10	14:04:03.000000	0.007550	90.011	0.006085	87.905	0.005021	91.553	0.010377	87.868	0.011990
2015/04/10	14:04:04.000000	0.007575	90.014	0.006077	87.905	0.005022	91.553	0.010392	87.868	0.011991
2015/04/10	14:04:05.000000	0.007566	90.014	0.006075	87.904	0.005022	91.551	0.010354	87.868	0.011990
2015/04/10	14:04:06.000000	0.007557	90.017	0.006075	87.904	0.005020	91.551	0.010350	87.868	0.011992
2015/04/10	14:04:07.000000	0.007598	90.019	0.006078	87.904	0.005020	91.553	0.010349	87.868	0.011993
2015/04/10	14:04:08.000000	0.007555	90.019	0.006080	87.904	0.005023	91.558	0.010269	87.867	0.011992
2015/04/10	14:04:09.000000	0.007552	90.022	0.006086	87.904	0.005024	91.558	0.010286	87.867	0.011993
2015/04/10	14:04:10.000000	0.007564	90.022	0.006094	87.903	0.005023	91.571	0.010331	87.867	0.011996
2015/04/10	14:04:11.000000	0.007552	90.024	0.006097	87.903	0.005022	91.576	0.010370	87.866	0.012005
2015/04/10	14:04:12.000000	0.007577	90.027	0.006097	87.903	0.005020	91.576	0.010391	87.866	0.012004
2015/04/10	14:04:13.000000	0.007577	90.027	0.006098	87.903	0.005025	91.572	0.010374	87.867	0.012007
2015/04/10	14:04:14.000000	0.007593	90.029	0.006098	87.903	0.005024	91.572	0.010357	87.867	0.012007
2015/04/10	14:04:15.000000	0.007565	90.032	0.006101	87.903	0.005025	91.570	0.010363	87.867	0.012011
2015/04/10	14:04:16.000000	0.007563	90.032	0.006104	87.903	0.005027	91.569	0.010384	87.866	0.012006
2015/04/10	14:04:17.000000	0.007569	90.034	0.006104	87.902	0.005027	91.569	0.010357	87.865	0.012006
2015/04/10	14:04:18.000000	0.007546	90.034	0.006099	87.902	0.005027	91.570	0.010342	87.865	0.012001
2015/04/10	14:04:19.000000	0.007571	90.036	0.006095	87.902	0.005027	91.571	0.010332	87.865	0.012000
2015/04/10	14:04:20.000000	0.007522	90.039	0.006094	87.902	0.005028	91.571	0.010330	87.865	0.012001
2015/04/10	14:04:21.000000	0.007584	90.039	0.006094	87.902	0.005028	91.573	0.010335	87.865	0.012001
2015/04/10	14:04:22.000000	0.007560	90.041	0.006096	87.902	0.005028	91.573	0.010364	87.864	0.012004
2015/04/10	14:04:23.000000	0.007556	90.044	0.006092	87.901	0.005031	91.571	0.010312	87.864	0.012003
2015/04/10	14:04:24.000000	0.007560	90.044	0.006087	87.901	0.005028	91.574	0.010312	87.864	0.012004
2015/04/10	14:04:25.000000	0.007530	90.047	0.006082	87.901	0.005029	91.574	0.010320	87.863	0.012002
2015/04/10	14:04:26.000000	0.007562	90.047	0.006088	87.901	0.005033	91.577	0.010313	87.863	0.011998
2015/04/10	14:04:27.000000	0.007555	90.049	0.006096	87.901	0.005028	91.580	0.010274	87.863	0.011998
2015/04/10	14:04:28.000000	0.007558	90.051	0.006094	87.901	0.005029	91.580	0.010243	87.863	0.011996
2015/04/10	14:04:29.000000	0.007557	90.051	0.006096	87.900	0.005031	91.588	0.010284	87.862	0.011993
2015/04/10	14:04:30.000000	0.007544	90.054	0.006093	87.900	0.005032	91.588	0.010294	87.862	0.011997
2015/04/10	14:04:31.000000	0.007544	90.057	0.006090	87.900	0.005029	91.594	0.010246	87.862	0.011997
2015/04/10	14:04:32.000000	0.007565	90.057	0.006088	87.900	0.005028	91.603	0.010253	87.861	0.011998
2015/04/10	14:04:33.000000	0.007555	90.059	0.006089	87.900	0.005029	91.603	0.010302	87.860	0.011997
2015/04/10	14:04:34.000000	0.007565	90.059	0.006091	87.900	0.005029	91.608	0.010341	87.860	0.011997
2015/04/10	14:04:35.000000	0.007503	90.061	0.006096	87.900	0.005031	91.606	0.010323	87.860	0.011997
2015/04/10	14:04:36.000000	0.007546	90.064	0.006094	87.899	0.005031	91.606	0.010277	87.860	0.011997
2015/04/10	14:04:37.000000	0.007544	90.064	0.006094	87.899	0.005033	91.611	0.010267	87.860	0.011995
2015/04/10	14:04:38.000000	0.007530	90.067	0.006087	87.899	0.005032	91.611	0.010284	87.859	0.011990
2015/04/10	14:04:39.000000	0.007562	90.069	0.006091	87.899	0.005030	91.617	0.010306	87.859	0.011991
2015/04/10	14:04:40.000000	0.007531	90.069	0.006089	87.899	0.005032	91.617	0.010348	87.858	0.011988
2015/04/10	14:04:41.000000	0.007521	90.072	0.006082	87.899	0.005031	91.617	0.010373	87.858	0.011990
2015/04/10	14:04:42.000000	0.007554	90.072	0.006079	87.898	0.005030	91.612	0.010370	87.858	0.011991
2015/04/10	14:04:43.000000	0.007522	90.074	0.006079	87.898	0.005031	91.606	0.010356	87.858	0.011992
2015/04/10	14:04:44.000000	0.007571	90.077	0.006078	87.898	0.005030	91.606	0.010355	87.858	0.011989
2015/04/10	14:04:45.000000	0.007561	90.077	0.006077	87.897	0.005029	91.601	0.010358	87.858	0.011991
2015/04/10	14:04:46.000000	0.007557	90.079	0.006077	87.897	0.005029	91.601	0.010344	87.857	0.011991
2015/04/10	14:04:47.000000	0.007549	90.082	0.006083	87.897	0.005029	91.599	0.010350	87.857	0.011990
2015/04/10	14:04:48.000000	0.007544	90.082	0.006084	87.897	0.005030	91.595	0.010350	87.857	0.011987
2015/04/10	14:04:49.000000	0.007547	90.085	0.006081	87.897	0.005031	91.595	0.010352	87.857	0.011987
2015/04/10	14:04:50.000000	0.007537	90.085	0.006091	87.897	0.005033	91.590	0.010313	87.857	0.011987
2015/04/10	14:04:51.000000	0.007525	90.087	0.006096	87.897	0.005034	91.588	0.010324	87.856	0.011986
2015/04/10	14:04:52.000000	0.007538	90.089	0.006097	87.896	0.005031	91.588	0.010348	87.856	0.011988
2015/04/10	14:04:53.000000	0.007537	90.089	0.006094	87.896	0.005033	91.585	0.010352	87.856	0.011991
2015/04/10	14:04:54.000000	0.007520	90.092	0.006091	87.896	0.005032	91.585	0.010306	87.855	0.011990
2015/04/10	14:04:55.000000	0.007520	90.094	0.006084	87.895	0.005031	91.582	0.010276	87.855	0.011989
2015/04/10	14:04:56.000000	0.007502	90.094	0.006086	87.895	0.005030	91.587	0.010256	87.855	0.011990
2015/04/10	14:04:57.000000	0.007543	90.097	0.006083	87.895	0.005031	91.587	0.010315	87.855	0.011989
2015/04/10	14:04:58.000000	0.007561	90.097	0.006085	87.895	0.005032	91.589	0.010242	87.855	0.011987
2015/04/10	14:04:59.000000	0.007522	90.099	0.006082	87.895	0.005032	91.595	0.010244	87.855	0.011987
2015/04/10	14:05:00.000000	0.007544	90.102	0.006094	87.895	0.005033	91.595	0.010252	87.855	0.011988
2015/04/10	14:05:01.000000	0.007543	90.102	0.006103	87.894	0.005031	91.600	0.010251	87.854	0.011988
2015/04/10	14:05:02.000000	0.007560	90.105	0.006097	87.894	0.005031	91.600	0.010252	87.854	0.011991
2015/04/10	14:05:03.000000	0.007508	90.107	0.006096	87.894	0.005030	91.607	0.010276	87.854	0.011988
2015/04/10	14:05:04.000000	0.007521	90.107	0.006096	87.894	0.005033	91.613	0.010252	87.853	0.011986
2015/04/10	14:05:05.000000	0.007519	90.108	0.006099	87.893	0.005035	91.613	0.010234	87.853	0.011985
2015/04/10	14:05:06.000000	0.007525	90.108	0.006098	87.893	0.005035	91.622	0.010246	87.853	0.011988
2015/04/10	14:05:07.000000	0.007527	90.111	0.006096	87.893	0.005034	91.629	0.010253	87.853	0.011989
2015/04/10	14:05:08.000000	0.007536	90.114	0.006101	87.893	0.005033	91.629	0.010255	87.853	0.011990
2015/04/10	14:05:09.000000	0.007532	90.114	0.006108	87.893	0.005034	91.634	0.010286	87.853	0.011989
2015/04/10	14:05:10.000000	0.007536	90.116	0.006111	87.893	0.005034	91.634	0.010292	87.852	0.011986
